Timestamp,Voltage (V),Power Factor,Grid Supply (kW),Grid Frequency (Hz),Generation Capacity (MW),Power Consumption (kW),Current (A),Reactive Power (kVAR),Temperature (°C),Humidity (%),Transformer Fault,Line Trip Events,Overload Condition,Grid Collapse Events
2018-04-01,284385.22,0.816,3522545.27,50.12,4847.86,4261520.3,10602.61,3018970.22,27.9,73.6,0,1,1,1
2018-04-08,285502.41,0.899,4367661.67,50.61,4948.64,5556352.65,12503.05,2711853.68,28.9,60.9,0,0,1,1
2018-04-15,328652.97,0.95,4400232.93,50.03,4078.35,4748246.05,8781.15,1562154.26,24.5,82.7,0,0,0,0
2018-04-22,333587.71,0.807,3731751.92,50.11,4511.77,3173656.56,6804.42,2320525.16,27.3,60.2,0,0,0,0
2018-04-29,303543.68,0.947,4556986.12,49.96,4087.64,4933047.99,9912.38,1680595.4,29.8,53.8,0,1,0,1
2018-05-06,330370.47,0.861,3899981.39,49.82,3331.64,4457448.63,9046.97,2632650.45,23.3,73.8,0,0,1,0
2018-05-13,338143.08,0.931,4115477.45,50.12,3794.09,4266870.81,7828.51,1678135.35,28.6,61.8,0,0,0,0
2018-05-20,323099.49,0.917,4104128.74,49.81,4065.96,4094389.1,7975.42,1776653.78,28.3,73.2,0,0,0,0
2018-05-27,321483.09,0.885,3946276.5,50.09,3772.73,3607459.46,7320.04,1897335.16,28.1,46.0,0,0,0,0
2018-06-03,280605.64,0.911,4324323.31,49.86,3890.67,4801897.02,10847.97,2177063.53,31.1,83.9,0,1,1,1
2018-06-10,331920.33,0.932,4317395.49,50.17,3954.3,3660374.83,6833.12,1426120.73,29.0,76.7,0,0,0,0
2018-06-17,329836.53,0.861,3300587.21,49.75,3959.56,3432187.99,6980.71,2030891.23,32.4,55.0,0,0,0,0
2018-06-24,319662.79,0.849,4521736.1,50.11,4026.13,4477225.22,9524.02,2785848.18,25.0,55.2,0,0,0,0
2018-07-01,329554.4,0.9,3335003.2,50.13,3469.7,3179395.99,6187.96,1538599.78,28.4,86.7,0,0,0,0
2018-07-08,323477.65,0.921,4413018.48,49.86,3641.49,4603606.41,8919.7,1944758.19,28.3,62.6,0,0,0,0
2018-07-15,333348.36,0.914,4450682.05,50.12,3357.71,4835207.91,9158.98,2141400.9,24.8,61.7,0,0,0,0
2018-07-22,331832.99,0.92,3563613.43,50.05,4488.91,4487728.93,8490.11,1916198.51,30.9,47.3,0,0,1,0
2018-07-29,303657.33,0.865,3835674.28,49.95,2947.18,3813743.69,8379.57,2208859.18,35.0,66.5,0,1,0,1
2018-08-05,296121.7,0.923,3557718.13,49.97,4576.8,4578913.9,9675.71,1913490.05,27.9,67.7,1,1,1,1
2018-08-12,324703.93,0.818,3914031.59,49.61,4693.17,4490608.19,9760.84,3157433.22,29.5,77.2,0,0,1,0
2018-08-19,329686.6,0.882,3876786.29,50.07,3848.91,3768588.0,7485.3,2016899.77,28.3,56.0,0,0,0,0
2018-08-26,334775.71,0.801,4311864.21,49.69,2698.43,4615090.01,9938.18,3450937.19,25.9,54.8,0,0,0,0
2018-09-02,287472.1,0.849,4524123.5,50.19,3819.34,5204955.36,12317.22,3243677.54,22.5,74.5,0,1,1,1
2018-09-09,332520.23,0.855,4558273.52,49.95,3967.91,4870829.13,9891.76,2954954.79,25.9,80.1,0,0,0,0
2018-09-16,327348.71,0.859,3775132.79,50.14,3494.7,4533606.43,9303.88,2696978.38,23.8,54.3,0,1,1,0
2018-09-23,326035.64,0.904,3916311.25,49.94,3742.39,4349301.06,8516.7,2052946.68,33.1,80.8,0,0,1,0
2018-09-30,329464.85,0.858,3326624.72,49.93,4765.1,3662150.88,7477.14,2189632.6,27.7,70.4,0,0,1,0
2018-10-07,324823.79,0.867,3677651.97,50.15,4332.46,3703281.78,7589.39,2125454.2,27.0,80.9,0,0,0,0
2018-10-14,327231.75,0.836,4385940.65,50.07,3537.72,3954339.24,8349.16,2599327.27,30.7,69.3,0,0,0,0
2018-10-21,324010.61,0.856,4646233.13,50.06,3201.2,4781685.6,9953.91,2888023.36,24.6,44.8,0,0,0,0
2018-10-28,300678.34,0.834,3506260.45,49.94,3836.49,5004117.01,11519.98,3309484.76,25.7,68.5,1,1,1,1
2018-11-04,330176.32,0.811,3763014.3,49.69,3893.27,3376489.56,7280.3,2435941.93,32.2,45.6,0,0,0,0
2018-11-11,326501.37,0.891,3989437.7,50.15,4248.1,3767988.25,7482.07,1924998.0,35.1,26.1,0,0,0,0
2018-11-18,331069.9,0.9,4112064.46,50.12,3732.34,4369589.79,8464.59,2113417.86,33.5,31.1,0,1,0,0
2018-11-25,299118.76,0.893,3676158.59,49.3,4255.75,4477888.83,9679.54,2257732.82,32.7,33.2,1,0,1,1
2018-12-02,328895.15,0.87,4169624.42,49.95,4967.58,4047653.13,8171.53,2299070.74,32.2,6.0,0,0,0,0
2018-12-09,333070.83,0.857,3810464.26,49.99,4407.75,3839576.75,7766.43,2309073.82,33.2,51.7,0,0,0,0
2018-12-16,311396.91,0.93,3994219.09,49.87,3975.96,4038161.88,8054.89,1602326.88,32.6,26.0,1,1,0,1
2018-12-23,327347.49,0.878,4218513.7,50.07,3908.42,4018504.75,8073.62,2192274.32,28.9,40.1,0,0,0,0
2018-12-30,289114.15,0.872,4002568.91,50.04,3821.66,5465221.31,12517.64,3069758.07,32.1,34.1,0,0,1,1
2019-01-06,328624.74,0.804,3825445.64,50.22,4590.32,3516590.72,7685.78,2602236.78,28.8,47.6,0,0,0,0
2019-01-13,318490.39,0.851,3956156.08,49.74,3686.34,3521820.73,7500.41,2171638.45,32.2,39.1,0,0,0,0
2019-01-20,322424.04,0.857,3964654.82,50.12,4022.61,3913104.4,8175.94,2352656.83,30.6,32.7,0,0,0,0
2019-01-27,336834.37,0.86,3851995.59,50.27,4025.6,4326544.3,8624.92,2569244.74,39.6,26.1,0,0,1,0
2019-02-03,338224.84,0.887,3896481.57,50.08,3749.11,4014575.43,7725.69,2089689.69,31.9,43.0,0,0,0,0
2019-02-10,328754.82,0.88,4639458.87,50.22,3313.77,4655891.33,9291.11,2512472.75,27.8,16.3,0,0,0,0
2019-02-17,332882.78,0.891,4224367.78,50.4,4161.49,4454324.96,8668.85,2267376.34,31.6,41.5,0,0,0,0
2019-02-24,331556.25,0.915,3881807.87,50.2,3969.5,3398248.18,6469.09,1501090.35,33.6,24.0,0,0,0,0
2019-03-03,315570.64,0.922,4278781.76,50.43,4250.12,5676219.34,11264.08,2384602.61,37.0,47.5,1,1,1,1
2019-03-10,335597.87,0.908,3866472.2,50.21,3733.2,4208049.9,7975.35,1945110.45,30.2,36.6,0,0,0,0
2019-03-17,329360.41,0.943,4469249.86,50.03,4610.41,4509782.16,8380.32,1586528.38,27.3,41.4,0,0,0,0
2019-03-24,325222.3,0.803,4147856.88,50.0,3561.61,4772492.81,10554.37,3545391.66,34.5,35.8,1,0,1,0
2019-03-31,321967.77,0.829,3957079.14,49.93,4856.02,3708773.97,8018.83,2498423.5,27.9,17.5,0,0,0,0
2019-04-07,331017.32,0.801,4179086.77,50.31,3126.18,4859404.06,10579.53,3630199.38,26.7,61.4,0,0,1,0
2019-04-14,298957.95,0.897,3371649.54,49.58,4217.39,4574310.78,9847.0,2252604.84,27.2,76.7,0,0,1,1
2019-04-21,322888.73,0.935,3549293.01,50.31,4237.72,3607305.29,6900.73,1371693.9,27.8,71.7,0,0,0,0
2019-04-28,326767.14,0.837,3522430.0,50.1,3602.22,3691551.15,7797.09,2418013.12,30.1,81.8,0,0,0,0
2019-05-05,324592.26,0.939,4057177.24,49.72,4212.2,4216516.88,7986.64,1543569.57,25.9,74.0,0,0,0,0
2019-05-12,338435.71,0.809,4693006.0,50.07,4639.76,5500335.8,11597.98,3995897.4,27.2,60.3,0,0,1,0
2019-05-19,334408.2,0.94,4892520.06,49.58,2891.59,4610378.64,8466.32,1670813.16,28.0,62.0,0,0,0,0
2019-05-26,288537.36,0.853,4255220.44,50.39,4251.37,4615154.96,10829.42,2826916.22,28.4,71.0,0,1,0,1
2019-06-02,316906.09,0.815,4200337.79,50.31,2753.36,5545628.94,12393.34,3939843.92,28.3,46.9,0,1,1,1
2019-06-09,330386.84,0.873,3279576.91,49.88,3517.17,3248245.49,6502.95,1815744.02,29.3,86.7,0,0,0,0
2019-06-16,325693.58,0.839,3782930.48,50.02,4814.58,4312742.41,9117.42,2802462.27,30.5,74.4,0,0,1,0
2019-06-23,337615.62,0.843,3684886.5,50.39,3709.11,4495353.7,9122.04,2871623.82,29.2,82.3,0,0,1,0
2019-06-30,332694.55,0.846,3751660.96,49.9,3413.06,3788504.14,7770.39,2386737.98,29.4,54.2,0,0,0,0
2019-07-07,324813.77,0.92,3932742.47,49.79,3901.03,4397341.85,8491.67,1867237.77,23.3,82.4,0,0,1,0
2019-07-14,329048.31,0.881,3811163.77,50.3,5033.95,3562030.94,7095.18,1914108.74,28.2,92.3,1,0,0,0
2019-07-21,278322.02,0.847,3208280.08,50.51,3084.16,4134823.36,10130.27,2598385.71,29.4,56.8,1,1,1,1
2019-07-28,323086.0,0.892,4299164.1,50.0,3474.35,4599857.95,9219.77,2336803.78,30.2,77.7,0,0,0,0
2019-08-04,334630.89,0.907,3570902.79,50.2,4748.72,3918365.3,7450.21,1814559.77,25.9,70.0,0,0,0,0
2019-08-11,339547.08,0.841,4095698.75,50.27,4928.85,4036076.81,8161.27,2597625.53,26.0,54.6,0,0,0,0
2019-08-18,323007.16,0.862,4829633.07,49.85,3948.28,4268872.38,8851.5,2509989.02,26.3,74.9,0,0,0,0
2019-08-25,332814.85,0.818,3632246.16,49.9,3380.47,3996652.01,8472.85,2807510.98,29.6,78.3,0,0,1,0
2019-09-01,326746.79,0.827,2987884.99,50.25,5047.92,2520758.11,5384.72,1712503.42,31.1,64.0,0,0,0,0
2019-09-08,327564.37,0.902,3885598.31,50.34,4797.22,3956568.57,7729.9,1891894.93,26.8,81.7,0,0,0,0
2019-09-15,327038.03,0.827,4440383.85,50.11,4339.47,5080323.92,10842.11,3450798.47,30.7,53.3,0,0,1,0
2019-09-22,325680.05,0.879,4783338.98,49.82,3593.8,5114297.12,10317.08,2777428.03,28.4,55.1,0,0,0,0
2019-09-29,288101.62,0.906,3508180.16,50.75,3975.49,5025692.9,11111.95,2342807.43,27.6,71.4,0,1,1,1
2019-10-06,325845.25,0.816,4198679.69,49.89,3919.82,4839024.17,10507.0,3427553.4,27.4,70.3,0,0,1,0
2019-10-13,291881.34,0.885,3813875.82,49.84,4165.43,4391808.47,9814.89,2309327.02,30.2,62.8,0,0,1,1
2019-10-20,329748.81,0.838,3957620.66,50.07,4725.5,4166311.29,8699.87,2707658.63,29.0,78.1,0,0,0,0
2019-10-27,328805.26,0.944,5057737.34,50.31,4439.71,5286665.35,9828.98,1839881.97,34.8,75.3,0,0,0,0
2019-11-03,325462.18,0.873,3398811.87,50.17,3461.31,3031000.35,6162.31,1697149.7,29.4,43.6,0,0,0,0
2019-11-10,301568.13,0.921,4101495.86,50.35,4688.25,4639262.12,9644.75,1963724.36,33.6,33.8,0,1,1,1
2019-11-17,297328.32,0.883,4187077.27,49.8,4156.57,4979402.38,10955.92,2653220.37,30.4,41.0,0,1,1,1
2019-11-24,332504.59,0.807,4434314.53,50.01,4343.53,3753106.04,8080.19,2751234.63,29.4,30.5,0,0,0,0
2019-12-01,325112.22,0.895,4039193.26,50.11,4733.27,4260336.45,8453.57,2123668.25,32.0,55.5,0,0,0,0
2019-12-08,330496.66,0.943,4123220.22,49.49,3444.21,4226683.42,7832.38,1495763.5,32.4,26.9,0,0,0,0
2019-12-15,333756.94,0.89,3843340.57,49.94,3982.09,3392557.5,6592.17,1735787.15,40.8,56.1,0,0,0,0
2019-12-22,321652.97,0.923,4107650.78,50.05,3734.27,4479069.84,8711.55,1868992.27,31.4,35.3,0,0,0,0
2019-12-29,297255.4,0.933,3862723.09,49.4,3216.07,5160181.36,10746.44,1996456.03,28.6,21.2,1,1,1,1
2020-01-05,326686.88,0.834,4248628.76,50.08,4173.35,4557518.72,9655.17,3012682.73,32.8,48.7,0,0,0,0
2020-01-12,332852.99,0.832,3852155.87,49.96,5255.78,3919927.55,8174.15,2615771.17,25.8,36.3,0,0,0,0
2020-01-19,326183.7,0.892,4150840.16,50.35,3079.96,4603880.35,9139.2,2337605.61,31.7,43.5,0,0,1,0
2020-01-26,320975.59,0.862,3988294.87,50.31,3983.86,4459001.56,9308.33,2626255.49,32.0,47.2,0,0,1,0
2020-02-02,321862.29,0.926,4450420.1,49.91,4320.27,4809748.61,9317.31,1961208.85,34.4,38.4,0,0,0,0
2020-02-09,330240.42,0.935,3979442.51,49.97,4061.54,3850264.93,7199.24,1460371.53,34.9,29.1,0,0,0,0
2020-02-16,295238.87,0.853,3290787.01,50.0,3943.44,3924851.93,8997.74,2401297.32,30.5,44.8,1,1,1,1
2020-02-23,325478.42,0.836,4504768.6,49.91,3350.39,5268543.4,11185.24,3464588.01,31.5,35.0,0,0,1,0
2020-03-01,333192.96,0.917,3637707.08,50.04,4116.39,3602556.26,6806.87,1566234.58,29.7,41.9,0,0,0,0
2020-03-08,321692.4,0.841,3738493.46,49.85,3621.62,4709731.39,10048.12,3027162.19,28.6,13.5,0,0,1,0
2020-03-15,304230.74,0.923,3761735.48,49.75,2905.04,4506434.61,9261.54,1873343.68,32.9,39.5,1,1,1,1
2020-03-22,323944.92,0.864,4549775.24,50.12,4597.3,4792008.46,9889.92,2798118.77,28.2,28.6,0,0,0,0
2020-03-29,326740.82,0.9,3145730.31,50.13,4479.19,3091471.0,6068.69,1496107.52,30.8,51.5,1,0,0,0
2020-04-05,330236.99,0.814,5255099.41,49.84,4025.83,5635185.43,12098.21,4016394.06,25.0,76.2,0,0,0,0
2020-04-12,325697.93,0.894,4422422.72,50.18,4114.54,3873059.78,7683.26,1945704.45,29.6,72.4,0,0,0,0
2020-04-19,328077.22,0.868,4089295.57,49.87,4537.16,4070467.71,8254.78,2331182.12,33.4,74.9,0,0,0,0
2020-04-26,335031.46,0.888,3978042.4,50.05,4112.17,3742494.08,7262.84,1938109.69,24.1,60.0,0,0,0,0
2020-05-03,327115.54,0.825,4114221.63,50.16,4452.01,4375613.91,9358.73,2995037.08,22.4,86.2,0,0,0,0
2020-05-10,334178.46,0.911,4208448.97,49.99,3851.26,4837379.52,9178.6,2196486.76,27.6,89.9,0,0,1,0
2020-05-17,324351.47,0.929,4258086.23,50.09,4655.99,4746065.55,9089.61,1884418.84,28.0,73.9,0,0,1,0
2020-05-24,332649.02,0.833,4222241.79,49.9,4160.39,3431981.95,7154.98,2283870.66,28.7,85.9,0,0,0,0
2020-05-31,337207.84,0.814,4035832.27,49.96,4097.03,5061768.95,10642.14,3607346.45,26.7,64.3,0,0,1,0
2020-06-07,317641.78,0.804,3921064.63,49.96,3364.97,4232899.04,9574.79,3135606.38,27.4,62.0,0,0,0,0
2020-06-14,326015.52,0.896,3939490.69,49.85,4143.48,3830564.11,7568.55,1895233.71,29.1,70.4,0,0,0,0
2020-06-21,332885.36,0.891,3922036.69,49.96,3584.02,4179764.67,8135.56,2129028.67,31.1,74.3,0,0,0,0
2020-06-28,328984.77,0.882,4453508.04,49.69,3680.86,4754649.72,9460.44,2540332.3,22.1,66.1,0,0,0,0
2020-07-05,331855.73,0.835,4237422.69,49.9,3592.31,4166721.84,8683.73,2748052.82,26.9,75.4,0,0,0,0
2020-07-12,326980.07,0.859,2823844.55,49.94,3466.88,3020925.36,6212.25,1803423.32,28.6,73.1,0,0,0,0
2020-07-19,330432.95,0.889,4262360.31,49.95,5062.39,4216551.75,8285.68,2169868.61,25.2,60.0,0,0,0,0
2020-07-26,329221.61,0.875,4077894.48,49.95,4665.67,4116894.65,8255.69,2283193.91,33.2,75.2,0,0,0,0
2020-08-02,335838.91,0.948,3992516.5,49.99,4960.18,3918144.25,7104.01,1313131.12,26.1,78.6,0,0,0,0
2020-08-09,331272.1,0.82,3844592.62,50.1,3388.55,3486018.5,7404.98,2429035.15,27.9,71.7,0,0,0,0
2020-08-16,331688.01,0.904,4449645.09,50.17,4035.63,4737019.4,9118.34,2236613.27,29.7,81.5,0,0,0,0
2020-08-23,327940.62,0.861,4379010.58,49.87,3353.25,4854264.36,9929.84,2872016.51,26.2,57.8,0,0,1,0
2020-08-30,327561.97,0.864,3690848.93,49.76,3652.15,4065427.14,8291.3,2366620.45,22.5,74.7,0,0,1,0
2020-09-06,327837.21,0.908,4162820.91,49.79,3540.94,4712282.16,9143.22,2179258.47,26.7,58.3,0,0,1,0
2020-09-13,331972.26,0.904,3611337.31,49.9,4619.79,3909034.36,7521.48,1850221.18,31.1,58.9,0,0,0,0
2020-09-20,327895.08,0.949,3448152.73,49.93,3801.89,3436868.48,6378.87,1145561.23,27.0,63.7,0,0,0,0
2020-09-27,331448.87,0.819,3749313.11,49.85,4534.19,4251595.04,9039.69,2975815.8,25.5,60.6,0,0,1,0
2020-10-04,340377.0,0.816,4344957.39,49.74,4302.06,3972369.67,8261.19,2817972.99,30.8,64.5,0,0,0,0
2020-10-11,334355.62,0.909,4381250.02,49.91,5151.82,4205705.87,7992.32,1932668.8,27.0,67.9,0,0,0,0
2020-10-18,328369.88,0.887,4205234.17,50.04,3260.28,4010027.17,7950.94,2090277.66,26.5,78.4,0,0,0,0
2020-10-25,336006.07,0.841,4290038.31,50.12,4629.62,4967888.42,10148.55,3194348.53,28.4,66.8,0,0,1,0
2020-11-01,327959.62,0.812,4206471.31,49.89,4573.22,4813376.16,10436.61,3460895.74,34.3,19.1,0,0,1,0
2020-11-08,319809.38,0.813,3743407.36,49.92,3513.31,4112995.93,9134.75,2947309.26,39.1,46.4,1,0,0,0
2020-11-15,324959.57,0.934,4172769.02,49.81,4503.57,4828699.04,9184.03,1845076.92,34.5,26.6,0,0,1,0
2020-11-22,320646.04,0.829,4320163.81,49.99,4168.07,4156307.44,9029.88,2806249.07,35.5,34.4,0,0,0,0
2020-11-29,328242.43,0.849,4301716.53,49.83,3886.26,4666758.1,9673.98,2910509.4,30.5,39.5,0,0,0,0
2020-12-06,330092.09,0.834,4475565.35,50.11,3588.03,4643320.98,9737.95,3071984.35,28.9,37.0,0,0,0,0
2020-12-13,338382.19,0.853,4283321.54,49.64,3640.45,4860234.45,9718.81,2970557.88,32.2,45.9,0,0,1,0
2020-12-20,307774.21,0.81,4140579.28,49.71,5024.91,5075983.28,11749.53,3669492.39,32.3,39.8,1,1,1,1
2020-12-27,293464.34,0.878,4428060.1,50.35,4000.34,5799310.16,12996.78,3163835.27,28.8,26.4,0,1,1,1
2021-01-03,334147.03,0.81,3989391.5,50.04,4391.07,4404650.66,9394.03,3187287.76,31.5,56.8,0,0,1,0
2021-01-10,318944.32,0.92,3647250.14,50.54,3604.55,4149173.46,8163.44,1766871.54,33.2,36.9,0,0,1,0
2021-01-17,331178.07,0.835,3934773.21,50.07,3610.07,3868533.2,8076.22,2548720.74,33.1,33.5,0,0,0,0
2021-01-24,333854.33,0.881,3702038.94,49.8,4540.99,3864530.44,7585.82,2075318.54,33.5,44.6,0,0,0,0
2021-01-31,298900.39,0.932,3729928.69,49.95,3325.21,4097318.75,8491.63,1593308.14,32.9,37.5,1,1,0,1
2021-02-07,311191.02,0.898,3942192.53,49.3,3792.39,3937796.22,8138.93,1933499.22,30.5,39.0,1,0,0,1
2021-02-14,331692.48,0.88,3683032.03,49.98,4017.01,3941013.56,7795.73,2127737.32,30.5,59.9,0,0,0,0
2021-02-21,304229.3,0.849,3876815.39,49.72,4055.69,5021960.75,11230.08,3130135.54,28.4,32.2,0,0,1,1
2021-02-28,333163.91,0.85,3242554.13,50.18,3910.45,3489658.42,7114.93,2163151.85,37.4,31.8,0,0,0,0
2021-03-07,341353.46,0.9,4085317.48,49.89,4197.91,3493125.5,6561.49,1687610.26,32.0,36.2,0,0,0,0
2021-03-14,330909.33,0.949,4000482.19,49.98,4346.43,4060149.61,7463.64,1347130.22,31.3,45.7,0,0,0,0
2021-03-21,331241.1,0.899,3673164.55,49.87,4367.32,3041987.14,5896.03,1479534.85,29.2,19.9,0,0,0,0
2021-03-28,327703.2,0.884,4263698.27,50.35,3507.1,5060882.4,10090.11,2680957.86,40.8,15.3,0,0,1,0
2021-04-04,325750.78,0.91,4375028.06,49.94,3857.92,4118627.53,8025.22,1881326.56,24.8,64.1,0,0,0,0
2021-04-11,334151.68,0.87,3356976.05,50.37,4597.38,3946260.84,7839.2,2238766.22,26.7,53.7,0,0,1,0
2021-04-18,325719.58,0.809,3694910.09,50.16,4447.32,4229145.92,9265.91,3072606.47,29.2,65.8,0,0,1,0
2021-04-25,330357.83,0.884,3692343.06,50.1,3313.57,3544431.36,7004.54,1871062.69,29.8,75.0,0,0,0,0
2021-05-02,327611.71,0.944,3624038.76,50.07,4175.74,3394715.04,6339.79,1190623.51,30.9,61.1,0,0,0,0
2021-05-09,332394.9,0.826,4331789.94,50.08,3010.89,4700152.45,9880.11,3203817.09,33.4,55.7,0,0,0,0
2021-05-16,331668.31,0.904,3922469.54,49.61,4023.47,3787409.49,7297.08,1796603.67,29.5,70.7,0,0,0,0
2021-05-23,335187.7,0.83,3894194.06,49.94,4948.88,4128813.28,8566.93,2773074.44,24.8,78.6,0,0,0,0
2021-05-30,327449.92,0.88,3198455.05,50.17,3526.05,3203947.57,6416.71,1726047.6,27.2,53.1,0,0,0,0
2021-06-06,328650.63,0.815,4254167.21,49.99,3582.84,3709141.0,7999.93,2641985.15,28.9,78.2,0,0,0,0
2021-06-13,325106.18,0.868,3504296.64,49.72,4382.01,2897889.32,5931.97,1661261.36,34.2,78.2,0,0,0,0
2021-06-20,327778.53,0.913,4023973.05,49.99,3228.6,4316388.84,8323.52,1923317.91,23.8,79.5,0,0,0,0
2021-06-27,331886.5,0.852,4110950.78,50.34,3683.62,4085644.69,8340.68,2509110.85,31.6,82.2,0,0,0,0
2021-07-04,333784.94,0.9,4544263.44,50.25,4298.22,4520138.03,8689.78,2192571.76,28.5,92.0,0,0,0,0
2021-07-11,325389.17,0.919,3476471.84,49.99,3682.86,3892210.54,7512.2,1666072.51,30.5,66.4,0,0,1,0
2021-07-18,334348.03,0.939,2792195.14,50.19,3882.02,3259452.88,5993.55,1192979.42,27.7,71.1,0,0,1,0
2021-07-25,336778.19,0.835,4073539.82,49.93,4372.09,4166194.63,8551.58,2743315.22,25.5,65.8,0,1,0,0
2021-08-01,332067.17,0.86,4720204.47,49.66,4210.77,4795445.14,9696.07,2846753.79,30.3,70.0,0,0,0,0
2021-08-08,339383.98,0.823,4495578.54,49.82,4133.41,4945200.7,10223.62,3414986.74,30.0,85.3,0,0,1,0
2021-08-15,326131.05,0.949,4083863.77,50.31,3830.44,3733902.95,6966.3,1242150.0,30.9,56.5,0,0,0,0
2021-08-22,323776.73,0.939,3803345.53,49.95,4185.03,4078385.62,7744.5,1493070.66,28.0,61.4,0,0,0,0
2021-08-29,321106.4,0.881,4322849.04,49.95,3938.13,4777563.46,9750.44,2565739.71,26.2,83.8,0,0,1,0
2021-09-05,337480.22,0.926,3610581.52,49.94,4228.9,4036713.26,7455.3,1641933.07,23.3,80.2,0,0,1,0
2021-09-12,333271.83,0.878,4190543.11,50.38,3751.53,3588465.69,7079.2,1954931.83,30.5,66.4,0,0,0,0
2021-09-19,329722.08,0.894,4202188.06,50.33,3908.72,4092361.66,8019.59,2056343.48,29.3,78.5,0,1,0,0
2021-09-26,331399.84,0.813,4424083.96,50.44,3505.02,4256737.12,9117.51,3044561.34,25.1,73.4,0,0,0,0
2021-10-03,324372.55,0.913,5103864.02,49.97,3982.5,5410038.16,10543.54,2412764.9,26.4,85.0,0,0,0,0
2021-10-10,319878.57,0.819,4156966.39,49.94,3594.5,5291919.07,11660.05,3705373.17,26.6,70.7,1,1,1,1
2021-10-17,330646.11,0.924,3796414.55,49.7,3442.98,4554448.59,8607.6,1886087.52,23.6,80.3,0,0,1,0
2021-10-24,330546.97,0.917,3989770.28,50.3,4129.33,3991778.93,7600.8,1732767.52,25.5,96.4,0,0,0,0
2021-10-31,333628.83,0.906,3292369.64,49.77,4106.37,3293168.86,6288.0,1535592.69,24.6,76.0,0,0,0,0
2021-11-07,332405.05,0.805,3722114.75,50.04,4391.44,4336141.6,9350.84,3190898.89,30.8,35.5,0,0,1,0
2021-11-14,331119.42,0.845,3836287.02,49.78,3784.44,4141876.8,8541.89,2616135.4,29.8,42.2,0,0,0,0
2021-11-21,326047.63,0.839,3790364.64,49.88,4204.03,4460369.02,9408.61,2887324.02,27.1,31.3,0,0,1,0
2021-11-28,332357.34,0.854,4060941.95,49.83,4275.4,4381239.81,8911.75,2668898.17,38.1,58.9,0,0,0,0
2021-12-05,339410.12,0.813,3671032.03,49.88,4222.39,3429802.41,7174.88,2455090.52,35.8,36.8,0,0,0,0
2021-12-12,336727.1,0.941,4448412.27,49.89,3587.17,4077802.43,7433.76,1472678.55,29.7,32.3,0,0,0,0
2021-12-19,337965.93,0.883,4000082.83,49.89,4074.68,3579469.22,6924.52,1902036.98,32.8,26.6,0,0,0,0
2021-12-26,327443.92,0.846,3996279.87,50.17,4182.07,4460668.31,9298.65,2813293.7,33.3,46.0,0,0,1,0
2022-01-02,325051.98,0.86,3868842.11,49.78,4003.59,4522133.56,9344.59,2688700.36,35.6,43.7,0,0,1,0
2022-01-09,329371.07,0.867,4062076.27,50.04,2956.76,5016405.09,10141.15,2882101.64,29.5,30.0,0,0,1,0
2022-01-16,330278.62,0.89,4330039.31,50.24,4080.24,4911609.19,9646.04,2515079.54,35.3,40.8,0,0,1,0
2022-01-23,285714.15,0.877,3653147.91,49.92,5106.27,5279774.34,12160.44,2887651.41,30.4,19.9,1,0,1,1
2022-01-30,321537.68,0.938,3736753.4,49.86,3819.98,3706853.27,7096.63,1370965.4,28.0,36.8,0,0,0,0
2022-02-06,337647.75,0.875,3878509.59,49.95,3635.96,3623918.08,7085.52,2009505.24,34.2,39.5,0,0,0,0
2022-02-13,329209.96,0.949,3461651.63,50.24,4186.67,3929002.06,7262.12,1307728.05,35.9,52.1,0,0,1,0
2022-02-20,327865.59,0.928,3672296.86,50.04,4156.19,4009296.47,7610.23,1613256.11,39.8,27.3,0,0,0,0
2022-02-27,324939.48,0.831,3809511.65,49.89,4596.37,4040918.29,8637.17,2702086.11,28.4,22.2,0,0,0,0
2022-03-06,321725.72,0.94,4349755.67,50.1,3371.07,4735740.59,9044.89,1725288.53,34.1,26.0,0,0,0,0
2022-03-13,334115.85,0.817,4105024.53,49.78,4365.69,4442944.19,9391.81,3130573.27,30.8,21.6,0,0,0,0
2022-03-20,330366.59,0.923,4077435.96,50.14,4295.21,4804775.87,9101.12,2008720.02,34.4,48.4,0,0,1,0
2022-03-27,323550.2,0.857,4340359.18,50.08,3928.93,5119447.4,10658.41,3077072.8,27.6,50.5,0,0,1,0
2022-04-03,323524.61,0.932,3945051.28,49.94,4169.34,4357001.57,8345.37,1698655.94,24.2,73.2,0,0,1,0
2022-04-10,294259.84,0.93,4156185.94,49.93,4514.73,5931876.23,12511.81,2340535.02,25.7,82.2,0,0,1,1
2022-04-17,338345.11,0.921,3958711.3,49.82,4436.16,4360149.39,8079.3,1845713.32,28.2,71.3,0,0,1,0
2022-04-24,328702.04,0.919,4106144.94,50.11,3428.49,4122089.21,7882.66,1774533.19,26.1,69.0,0,0,0,0
2022-05-01,322484.29,0.846,3766896.54,50.25,4410.08,4240231.45,8976.42,2675675.1,30.0,66.7,0,0,1,0
2022-05-08,328771.28,0.812,3024473.14,49.87,3967.66,2753935.51,5954.83,1978514.36,31.1,66.9,0,0,0,0
2022-05-15,328636.38,0.86,3946288.34,50.09,4036.44,4559498.75,9309.29,2700046.0,29.8,54.5,0,0,1,0
